,Longitude,Latitude,Dataset,Obj. Id,Swth Wdth(ft),Distance(ft),Duration(s),Track(deg),Elevation(ft),Pass Num,Moisture(%),Crop Flw(M)(lb/s),Speed(mph),Crop Flw(V)(bu/h),Yld Mass(Wet)(lb/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Vol(Dry)(bu/ac),Prod(ac/h),Date,Plot
3478,-93.5352376,44.0771357,harvest_1_Corn_2022_10_15_000,398,14.99,5.545,1.0,90.0,1153.9,3,20.33,28.52,3.722,1833.2,14942.0,14088.0,266.82,251.57,6.87,10/15/2022,-1
3479,-93.5352164,44.0771355,harvest_1_Corn_2022_10_15_000,399,14.99,5.545,1.0,90.0,1153.9,3,20.49,28.12,3.75,1807.7,14734.0,13864.0,263.11,247.57,6.87,10/15/2022,-1
3480,-93.5351953,44.0771353,harvest_1_Corn_2022_10_15_000,400,14.99,5.512,1.0,91.0,1153.9,3,20.66,27.75,3.734,1784.1,14629.0,13736.0,261.23,245.28,6.83,10/15/2022,-1
3481,-93.5351743,44.0771352,harvest_1_Corn_2022_10_15_000,401,14.99,5.512,1.0,92.0,1153.5,3,20.75,27.51,3.74,1768.7,14502.0,13602.0,258.97,242.88,6.83,10/15/2022,-1
3482,-93.5351533,44.0771351,harvest_1_Corn_2022_10_15_000,402,14.99,5.512,1.0,91.0,1153.5,3,20.76,27.03,3.772,1737.8,14249.0,13362.0,254.44,238.6,6.83,10/15/2022,-1
3483,-93.5351323,44.0771349,harvest_1_Corn_2022_10_15_000,403,14.99,5.512,1.0,91.0,1153.5,3,20.76,26.32,3.742,1692.1,13874.0,13011.0,247.75,232.33,6.83,10/15/2022,-1
3484,-93.5351112,44.0771349,harvest_1_Corn_2022_10_15_000,404,14.99,5.512,1.0,92.0,1153.5,3,20.78,25.95,3.742,1667.9,13676.0,12821.0,244.21,228.95,6.83,10/15/2022,-1
3485,-93.53509,44.0771347,harvest_1_Corn_2022_10_15_000,405,14.99,5.577,1.0,92.0,1153.3,3,20.83,26.07,3.754,1676.0,13580.0,12724.0,242.51,227.21,6.911,10/15/2022,-1
3486,-93.5350689,44.0771347,harvest_1_Corn_2022_10_15_000,406,14.99,5.545,1.0,90.0,1153.2,3,20.89,26.37,3.736,1695.5,13820.0,12937.0,246.78,231.02,6.87,10/15/2022,-1
3487,-93.5350481,44.0771347,harvest_1_Corn_2022_10_15_000,407,14.99,5.446,1.0,90.0,1153.2,3,21.1,26.36,3.732,1694.8,14064.0,13132.0,251.14,234.5,6.749,10/15/2022,-1
3488,-93.5350273,44.0771341,harvest_1_Corn_2022_10_15_000,408,14.99,5.446,1.0,94.0,1153.2,3,21.3,26.19,3.73,1683.4,13969.0,13011.0,249.45,232.34,6.749,10/15/2022,-1
3489,-93.5350063,44.0771338,harvest_1_Corn_2022_10_15_000,409,14.99,5.512,1.0,94.0,1153.2,3,21.45,26.14,3.734,1680.7,13781.0,12810.0,246.08,228.75,6.83,10/15/2022,-1
3490,-93.5349855,44.0771338,harvest_1_Corn_2022_10_15_000,410,14.99,5.446,1.0,91.0,1153.2,3,21.64,26.35,3.736,1694.1,14058.0,13037.0,251.04,232.8,6.749,10/15/2022,-1
3491,-93.5349649,44.0771337,harvest_1_Corn_2022_10_15_000,411,14.99,5.413,1.0,91.0,1153.2,3,21.76,26.74,3.756,1719.0,14351.0,13287.0,256.27,237.27,6.708,10/15/2022,-1
3492,-93.5349439,44.0771334,harvest_1_Corn_2022_10_15_000,412,14.99,5.512,1.0,92.0,1153.2,3,21.93,27.24,3.738,1751.2,14359.0,13266.0,256.41,236.9,6.83,10/15/2022,-1
3493,-93.5349228,44.0771334,harvest_1_Corn_2022_10_15_000,413,14.99,5.545,1.0,91.0,1153.2,3,22.11,28.01,3.732,1800.9,14679.0,13531.0,262.13,241.63,6.87,10/15/2022,-1
3494,-93.5349018,44.0771331,harvest_1_Corn_2022_10_15_000,414,14.99,5.512,1.0,92.0,1153.2,3,22.23,29.09,3.736,1870.1,15334.0,14113.0,273.82,252.02,6.83,10/15/2022,-1
3495,-93.5348808,44.0771332,harvest_1_Corn_2022_10_15_000,415,14.99,5.512,1.0,91.0,1153.0,3,22.37,30.2,3.742,1941.3,15918.0,14624.0,284.24,261.13,6.83,10/15/2022,-1
3496,-93.5348599,44.0771333,harvest_1_Corn_2022_10_15_000,416,14.99,5.479,1.0,90.0,1153.0,3,22.49,31.15,3.73,2002.5,16517.0,15151.0,294.95,270.56,6.789,10/15/2022,-1
3497,-93.5348389,44.0771332,harvest_1_Corn_2022_10_15_000,417,14.99,5.512,1.0,91.0,1152.9,3,22.57,31.91,3.744,2051.5,16821.0,15414.0,300.37,275.24,6.83,10/15/2022,-1
3498,-93.5348179,44.077133,harvest_1_Corn_2022_10_15_000,418,14.99,5.512,1.0,91.0,1152.9,3,22.65,32.4,3.764,2083.1,17080.0,15635.0,305.0,279.19,6.83,10/15/2022,-1
3499,-93.5347969,44.077133,harvest_1_Corn_2022_10_15_000,419,14.99,5.479,1.0,91.0,1152.9,3,22.69,32.27,3.736,2074.3,17110.0,15654.0,305.54,279.53,6.789,10/15/2022,-1
3500,-93.5347759,44.0771329,harvest_1_Corn_2022_10_15_000,420,14.99,5.512,1.0,91.0,1152.9,3,22.64,31.49,3.744,2024.6,16601.0,15198.0,296.44,271.39,6.83,10/15/2022,-1
3501,-93.5347548,44.0771327,harvest_1_Corn_2022_10_15_000,421,14.99,5.545,1.0,91.0,1152.9,3,22.56,30.39,3.754,1953.4,15922.0,14592.0,284.32,260.57,6.87,10/15/2022,-1
3502,-93.5347339,44.0771326,harvest_1_Corn_2022_10_15_000,422,14.99,5.512,1.0,91.0,1152.9,3,22.49,29.49,3.734,1895.7,15543.0,14257.0,277.56,254.59,6.83,10/15/2022,-1
3503,-93.5347129,44.0771323,harvest_1_Corn_2022_10_15_000,423,14.99,5.512,1.0,92.0,1152.9,3,22.34,28.88,3.742,1856.7,15224.0,13991.0,271.85,249.85,6.83,10/15/2022,-1
3504,-93.5346919,44.077132,harvest_1_Corn_2022_10_15_000,424,14.99,5.512,1.0,92.0,1152.9,3,22.22,28.33,3.746,1821.1,14932.0,13744.0,266.64,245.43,6.83,10/15/2022,-1
3505,-93.534671,44.077132,harvest_1_Corn_2022_10_15_000,425,14.99,5.479,1.0,91.0,1153.1,3,22.04,27.75,3.722,1784.1,14716.0,13578.0,262.79,242.46,6.789,10/15/2022,-1
3506,-93.5346501,44.0771319,harvest_1_Corn_2022_10_15_000,426,14.99,5.479,1.0,92.0,1153.2,3,21.77,27.53,3.756,1770.0,14600.0,13517.0,260.72,241.38,6.789,10/15/2022,-1
3507,-93.534629,44.0771318,harvest_1_Corn_2022_10_15_000,427,14.99,5.512,1.0,91.0,1153.2,3,21.58,27.9,3.768,1793.6,14706.0,13647.0,262.61,243.71,6.83,10/15/2022,-1
3508,-93.5346081,44.0771315,harvest_1_Corn_2022_10_15_000,428,14.99,5.479,1.0,92.0,1153.2,3,21.35,28.43,3.734,1827.8,15077.0,14033.0,269.23,250.58,6.789,10/15/2022,-1
3509,-93.5345871,44.0771314,harvest_1_Corn_2022_10_15_000,429,14.99,5.512,1.0,90.0,1153.2,3,21.15,28.69,3.736,1844.6,15125.0,14113.0,270.08,252.02,6.83,10/15/2022,-1
3510,-93.5345661,44.0771313,harvest_1_Corn_2022_10_15_000,430,14.99,5.512,1.0,90.0,1153.2,3,20.99,28.73,3.748,1846.6,15141.0,14157.0,270.38,252.8,6.83,10/15/2022,-1
3511,-93.5345451,44.0771313,harvest_1_Corn_2022_10_15_000,431,14.99,5.512,1.0,90.0,1153.2,3,20.75,28.6,3.732,1838.6,15075.0,14139.0,269.2,252.48,6.83,10/15/2022,-1
3512,-93.5345241,44.0771313,harvest_1_Corn_2022_10_15_000,432,14.99,5.512,1.0,90.0,1153.2,3,20.56,28.42,3.744,1827.1,14981.0,14084.0,267.52,251.5,6.83,10/15/2022,-1
3513,-93.534503,44.0771313,harvest_1_Corn_2022_10_15_000,433,14.99,5.545,1.0,91.0,1153.2,3,20.44,28.67,3.746,1843.3,15024.0,14146.0,268.29,252.6,6.87,10/15/2022,-1
3514,-93.5344818,44.0771311,harvest_1_Corn_2022_10_15_000,434,14.99,5.545,1.0,91.0,1153.1,3,20.35,29.29,3.742,1882.9,15347.0,14467.0,274.06,258.34,6.87,10/15/2022,-1
3515,-93.5344609,44.0771309,harvest_1_Corn_2022_10_15_000,435,14.99,5.512,1.0,91.0,1153.0,3,20.28,29.71,3.738,1909.8,15659.0,14773.0,279.62,263.81,6.83,10/15/2022,-1
3516,-93.5344399,44.0771308,harvest_1_Corn_2022_10_15_000,436,14.99,5.512,1.0,91.0,1152.9,3,20.11,29.76,3.75,1913.1,15686.0,14830.0,280.11,264.83,6.83,10/15/2022,-1
3517,-93.5344187,44.0771307,harvest_1_Corn_2022_10_15_000,437,14.99,5.545,1.0,90.0,1152.9,3,19.96,29.66,3.752,1906.4,15539.0,14718.0,277.48,262.83,6.87,10/15/2022,-1
3518,-93.5343976,44.0771307,harvest_1_Corn_2022_10_15_000,438,14.99,5.545,1.0,91.0,1152.9,3,19.86,29.64,3.76,1905.7,15533.0,14732.0,277.38,263.07,6.87,10/15/2022,-1
3519,-93.5343765,44.0771304,harvest_1_Corn_2022_10_15_000,439,14.99,5.545,1.0,92.0,1152.9,3,19.77,29.71,3.752,1909.8,15566.0,14780.0,277.97,263.93,6.87,10/15/2022,-1
3520,-93.5343554,44.0771305,harvest_1_Corn_2022_10_15_000,440,14.99,5.512,1.0,91.0,1152.9,3,19.71,29.67,3.744,1907.1,15637.0,14858.0,279.23,265.32,6.83,10/15/2022,-1
3521,-93.5343345,44.0771305,harvest_1_Corn_2022_10_15_000,441,14.99,5.479,1.0,91.0,1152.9,3,19.66,29.31,3.724,1884.2,15542.0,14777.0,277.54,263.87,6.789,10/15/2022,-1
3522,-93.5343134,44.0771304,harvest_1_Corn_2022_10_15_000,442,14.99,5.545,1.0,91.0,1152.9,3,19.61,28.59,3.762,1837.9,14980.0,14252.0,267.51,254.49,6.87,10/15/2022,-1
3523,-93.5342921,44.0771303,harvest_1_Corn_2022_10_15_000,443,14.99,5.577,1.0,91.0,1152.6,3,19.56,27.66,3.76,1778.1,14408.0,13715.0,257.28,244.91,6.911,10/15/2022,-1
3524,-93.5342711,44.0771304,harvest_1_Corn_2022_10_15_000,444,14.99,5.512,1.0,90.0,1152.8,3,19.45,27.08,3.746,1741.2,14276.0,13610.0,254.93,243.03,6.83,10/15/2022,-1
3525,-93.5342502,44.0771302,harvest_1_Corn_2022_10_15_000,445,14.99,5.479,1.0,91.0,1152.7,3,19.34,27.03,3.73,1737.8,14334.0,13682.0,255.97,244.33,6.789,10/15/2022,-1
3526,-93.5342291,44.0771302,harvest_1_Corn_2022_10_15_000,446,14.99,5.545,1.0,90.0,1152.6,3,19.28,27.29,3.758,1754.6,14301.0,13662.0,255.38,243.96,6.87,10/15/2022,-1
3527,-93.534208,44.0771299,harvest_1_Corn_2022_10_15_000,447,14.99,5.512,1.0,91.0,1152.6,3,19.23,27.69,3.746,1780.1,14596.0,13952.0,260.64,249.13,6.83,10/15/2022,-1
3528,-93.5341871,44.07713,harvest_1_Corn_2022_10_15_000,448,14.99,5.512,1.0,91.0,1152.6,3,19.2,28.1,3.718,1806.3,14811.0,14163.0,264.48,252.91,6.83,10/15/2022,-1
3529,-93.5341659,44.07713,harvest_1_Corn_2022_10_15_000,449,14.99,5.545,1.0,90.0,1152.6,3,19.1,28.51,3.752,1832.5,14937.0,14300.0,266.72,255.36,6.87,10/15/2022,-1
3530,-93.5341449,44.0771299,harvest_1_Corn_2022_10_15_000,450,14.99,5.512,1.0,91.0,1152.6,3,18.98,28.73,3.736,1846.6,15141.0,14518.0,270.38,259.24,6.83,10/15/2022,-1
3531,-93.5341239,44.07713,harvest_1_Corn_2022_10_15_000,451,14.99,5.512,1.0,90.0,1152.4,3,18.89,28.71,3.726,1845.9,15136.0,14528.0,270.28,259.43,6.83,10/15/2022,-1
3532,-93.5341027,44.0771298,harvest_1_Corn_2022_10_15_000,452,14.99,5.545,1.0,91.0,1152.2,3,18.76,28.41,3.724,1826.5,14887.0,14314.0,265.84,255.6,6.87,10/15/2022,-1
3533,-93.5340818,44.0771297,harvest_1_Corn_2022_10_15_000,453,14.99,5.512,1.0,91.0,1152.2,3,18.66,28.04,3.734,1802.3,14778.0,14226.0,263.89,254.03,6.83,10/15/2022,-1
3534,-93.5340609,44.0771298,harvest_1_Corn_2022_10_15_000,454,14.99,5.479,1.0,90.0,1152.2,3,18.57,27.99,3.73,1799.6,14844.0,14305.0,265.07,255.44,6.789,10/15/2022,-1
3535,-93.5340399,44.0771295,harvest_1_Corn_2022_10_15_000,455,14.99,5.512,1.0,92.0,1152.2,3,18.47,28.33,3.748,1821.1,14932.0,14407.0,266.64,257.26,6.83,10/15/2022,-1
3536,-93.534019,44.0771294,harvest_1_Corn_2022_10_15_000,456,14.99,5.479,1.0,91.0,1152.2,3,18.41,28.56,3.712,1835.9,15143.0,14621.0,270.41,261.09,6.789,10/15/2022,-1
3537,-93.5339983,44.0771292,harvest_1_Corn_2022_10_15_000,457,14.99,5.446,1.0,92.0,1152.2,3,18.41,28.42,3.726,1827.1,15162.0,14640.0,270.75,261.43,6.749,10/15/2022,-1
3538,-93.5339774,44.0771288,harvest_1_Corn_2022_10_15_000,458,14.99,5.479,1.0,92.0,1152.2,3,18.43,28.28,3.73,1817.7,14994.0,14473.0,267.74,258.45,6.789,10/15/2022,-1
3539,-93.5339564,44.0771286,harvest_1_Corn_2022_10_15_000,459,14.99,5.512,1.0,92.0,1152.2,3,18.45,28.55,3.716,1835.2,15047.0,14523.0,268.7,259.34,6.83,10/15/2022,-1
3540,-93.5339353,44.0771285,harvest_1_Corn_2022_10_15_000,460,14.99,5.545,1.0,92.0,1152.2,3,18.45,29.14,3.74,1873.5,15271.0,14737.0,272.69,263.16,6.87,10/15/2022,-1
3541,-93.5339147,44.0771283,harvest_1_Corn_2022_10_15_000,461,14.99,5.413,1.0,93.0,1152.2,3,18.46,29.73,3.724,1911.1,15955.0,15395.0,284.91,274.92,6.708,10/15/2022,-1
3542,-93.5338939,44.0771282,harvest_1_Corn_2022_10_15_000,462,14.99,5.446,1.0,92.0,1152.3,3,18.61,29.94,3.728,1924.5,15970.0,15382.0,285.18,274.68,6.749,10/15/2022,-1
3543,-93.5338728,44.0771282,harvest_1_Corn_2022_10_15_000,463,14.99,5.545,1.0,91.0,1152.2,3,18.9,29.74,3.738,1911.8,15583.0,14956.0,278.26,267.08,6.87,10/15/2022,-1
3544,-93.533852,44.077128,harvest_1_Corn_2022_10_15_000,464,14.99,5.446,1.0,91.0,1152.4,3,19.1,29.28,3.728,1882.2,15619.0,14954.0,278.91,267.03,6.749,10/15/2022,-1
3545,-93.5338312,44.0771279,harvest_1_Corn_2022_10_15_000,465,14.99,5.479,1.0,91.0,1152.6,3,19.33,28.56,3.734,1835.9,15143.0,14457.0,270.41,258.16,6.789,10/15/2022,-1
3546,-93.5338104,44.0771279,harvest_1_Corn_2022_10_15_000,466,14.99,5.446,1.0,90.0,1152.6,3,19.53,27.85,3.748,1790.2,14855.0,14147.0,265.27,252.63,6.749,10/15/2022,-1
3547,-93.5337898,44.077128,harvest_1_Corn_2022_10_15_000,467,14.99,5.413,1.0,89.0,1152.6,3,19.65,27.34,3.75,1757.3,14671.0,13950.0,261.97,249.11,6.708,10/15/2022,-1
3548,-93.5337691,44.0771281,harvest_1_Corn_2022_10_15_000,468,14.99,5.446,1.0,89.0,1152.6,3,19.71,27.29,3.736,1754.6,14560.0,13834.0,260.0,247.04,6.749,10/15/2022,-1
3549,-93.533748,44.0771282,harvest_1_Corn_2022_10_15_000,469,14.99,5.512,1.0,90.0,1152.6,3,19.74,27.85,3.768,1790.2,14678.0,13943.0,262.11,248.97,6.83,10/15/2022,-1
3550,-93.5337271,44.0771283,harvest_1_Corn_2022_10_15_000,470,14.99,5.512,1.0,90.0,1152.7,3,19.69,28.52,3.74,1833.2,15031.0,14286.0,268.41,255.1,6.83,10/15/2022,-1
3551,-93.5337061,44.0771284,harvest_1_Corn_2022_10_15_000,471,14.99,5.512,1.0,90.0,1152.9,3,19.6,28.84,3.736,1854.0,15202.0,14465.0,271.46,258.3,6.83,10/15/2022,-1
3552,-93.5336852,44.0771285,harvest_1_Corn_2022_10_15_000,472,14.99,5.479,1.0,91.0,1152.9,3,19.53,28.78,3.764,1850.0,15259.0,14531.0,272.49,259.49,6.789,10/15/2022,-1
3553,-93.5336644,44.0771285,harvest_1_Corn_2022_10_15_000,473,14.99,5.446,1.0,90.0,1152.9,3,19.42,28.77,3.754,1849.3,15346.0,14634.0,274.03,261.32,6.749,10/15/2022,-1
3554,-93.5336434,44.0771286,harvest_1_Corn_2022_10_15_000,474,14.99,5.512,1.0,90.0,1152.9,3,19.33,28.92,3.75,1859.4,15246.0,14555.0,272.25,259.92,6.83,10/15/2022,-1
3555,-93.5336225,44.0771285,harvest_1_Corn_2022_10_15_000,475,14.99,5.479,1.0,91.0,1152.9,3,19.21,29.08,3.77,1869.5,15420.0,14743.0,275.36,263.28,6.789,10/15/2022,-1
3556,-93.5336017,44.0771285,harvest_1_Corn_2022_10_15_000,476,14.99,5.446,1.0,90.0,1152.9,3,19.01,28.97,3.764,1862.1,15452.0,14810.0,275.92,264.46,6.749,10/15/2022,-1
3557,-93.5335808,44.0771283,harvest_1_Corn_2022_10_15_000,477,14.99,5.512,1.0,91.0,1152.9,3,18.86,28.62,3.742,1839.9,15086.0,14486.0,269.39,258.67,6.83,10/15/2022,-1
3558,-93.5335599,44.077128,harvest_1_Corn_2022_10_15_000,478,14.99,5.479,1.0,91.0,1152.9,3,18.74,28.24,3.77,1815.7,14977.0,14402.0,267.44,257.18,6.789,10/15/2022,-1
3559,-93.533539,44.0771279,harvest_1_Corn_2022_10_15_000,479,14.99,5.479,1.0,90.0,1152.9,3,18.64,28.0,3.748,1800.3,14849.0,14297.0,265.17,255.31,6.789,10/15/2022,-1
3560,-93.533518,44.0771278,harvest_1_Corn_2022_10_15_000,480,14.99,5.479,1.0,91.0,1152.9,3,18.57,28.09,3.754,1805.6,14894.0,14352.0,265.96,256.28,6.789,10/15/2022,-1
3561,-93.533497,44.0771278,harvest_1_Corn_2022_10_15_000,481,14.99,5.512,1.0,90.0,1152.9,3,18.48,28.38,3.756,1824.5,14959.0,14432.0,267.13,257.71,6.83,10/15/2022,-1
3562,-93.533476,44.0771278,harvest_1_Corn_2022_10_15_000,482,14.99,5.512,1.0,90.0,1152.9,3,18.4,28.68,3.754,1843.9,15119.0,14600.0,269.98,260.72,6.83,10/15/2022,-1
3563,-93.5334551,44.0771279,harvest_1_Corn_2022_10_15_000,483,14.99,5.479,1.0,90.0,1152.9,3,18.35,28.99,3.748,1863.4,15370.0,14852.0,274.47,265.21,6.789,10/15/2022,-1
3564,-93.533434,44.077128,harvest_1_Corn_2022_10_15_000,484,14.99,5.545,1.0,90.0,1152.9,3,18.31,29.17,3.752,1875.5,15287.0,14779.0,272.98,263.91,6.87,10/15/2022,-1
3565,-93.5334128,44.0771283,harvest_1_Corn_2022_10_15_000,485,14.99,5.545,1.0,90.0,1152.9,3,18.29,29.01,3.734,1864.8,15199.0,14697.0,271.42,262.45,6.87,10/15/2022,-1
3566,-93.5333918,44.0771284,harvest_1_Corn_2022_10_15_000,486,14.99,5.512,1.0,90.0,1152.9,3,18.25,28.54,3.726,1834.5,15042.0,14552.0,268.61,259.85,6.83,10/15/2022,-1
3567,-93.5333709,44.0771282,harvest_1_Corn_2022_10_15_000,487,14.99,5.479,1.0,91.0,1152.8,3,18.23,28.26,3.742,1816.4,14982.0,14498.0,267.54,258.89,6.789,10/15/2022,-1
3568,-93.5333499,44.0771281,harvest_1_Corn_2022_10_15_000,488,14.99,5.512,1.0,91.0,1152.6,3,18.23,28.12,3.764,1807.7,14822.0,14343.0,264.67,256.12,6.83,10/15/2022,-1
3569,-93.5333289,44.0771281,harvest_1_Corn_2022_10_15_000,489,14.99,5.512,1.0,91.0,1152.6,3,18.24,27.68,3.756,1779.4,14590.0,14117.0,260.54,252.09,6.83,10/15/2022,-1
3570,-93.5333079,44.0771279,harvest_1_Corn_2022_10_15_000,490,14.99,5.512,1.0,91.0,1152.6,3,18.26,27.05,3.762,1739.1,14260.0,13795.0,254.64,246.33,6.83,10/15/2022,-1
3571,-93.5332868,44.0771278,harvest_1_Corn_2022_10_15_000,491,14.99,5.545,1.0,91.0,1152.6,3,18.3,26.69,3.758,1715.6,13984.0,13520.0,249.71,241.44,6.87,10/15/2022,-1
3572,-93.5332656,44.077128,harvest_1_Corn_2022_10_15_000,492,14.99,5.545,1.0,90.0,1152.6,3,18.37,26.61,3.748,1710.9,13946.0,13472.0,249.03,240.57,6.87,10/15/2022,-1
3573,-93.5332446,44.0771281,harvest_1_Corn_2022_10_15_000,493,14.99,5.512,1.0,90.0,1152.6,3,18.42,26.61,3.734,1710.9,14029.0,13544.0,250.51,241.85,6.83,10/15/2022,-1
3574,-93.5332238,44.0771281,harvest_1_Corn_2022_10_15_000,494,14.99,5.479,1.0,90.0,1152.6,3,18.49,26.64,3.758,1712.3,14124.0,13624.0,252.21,243.28,6.789,10/15/2022,-1
3575,-93.533203,44.077128,harvest_1_Corn_2022_10_15_000,495,14.99,5.446,1.0,91.0,1152.6,3,18.55,26.92,3.76,1730.4,14359.0,13841.0,256.41,247.16,6.749,10/15/2022,-1
3576,-93.5331819,44.077128,harvest_1_Corn_2022_10_15_000,496,14.99,5.545,1.0,91.0,1152.6,3,18.59,27.5,3.746,1768.0,14411.0,13884.0,257.34,247.93,6.87,10/15/2022,-1
3577,-93.5331607,44.0771279,harvest_1_Corn_2022_10_15_000,497,14.99,5.545,1.0,91.0,1152.6,3,18.6,28.1,3.744,1806.3,14723.0,14183.0,262.91,253.27,6.87,10/15/2022,-1
3578,-93.5331398,44.0771279,harvest_1_Corn_2022_10_15_000,498,14.99,5.479,1.0,91.0,1152.6,3,18.6,28.39,3.754,1825.1,15054.0,14502.0,268.83,258.97,6.789,10/15/2022,-1
3579,-93.5331189,44.0771279,harvest_1_Corn_2022_10_15_000,499,14.99,5.512,1.0,91.0,1152.6,3,18.6,28.33,3.742,1821.1,14932.0,14384.0,266.64,256.86,6.83,10/15/2022,-1
3580,-93.5330978,44.0771278,harvest_1_Corn_2022_10_15_000,500,14.99,5.512,1.0,91.0,1152.5,3,18.6,27.9,3.758,1793.6,14706.0,14166.0,262.61,252.97,6.83,10/15/2022,-1
3581,-93.5330771,44.0771278,harvest_1_Corn_2022_10_15_000,501,14.99,5.446,1.0,91.0,1152.6,3,18.59,27.28,3.756,1753.9,14554.0,14021.0,259.9,250.38,6.749,10/15/2022,-1
3582,-93.5330562,44.0771279,harvest_1_Corn_2022_10_15_000,502,14.99,5.479,1.0,90.0,1152.6,3,18.52,26.79,3.744,1722.3,14207.0,13698.0,253.69,244.61,6.789,10/15/2022,-1
3583,-93.5330352,44.0771279,harvest_1_Corn_2022_10_15_000,503,14.99,5.512,1.0,91.0,1152.3,3,18.46,26.52,3.744,1704.9,13979.0,13489.0,249.62,240.88,6.83,10/15/2022,-1
3584,-93.5330141,44.0771278,harvest_1_Corn_2022_10_15_000,504,14.99,5.545,1.0,91.0,1152.2,3,18.43,26.61,3.744,1710.9,13946.0,13462.0,249.03,240.39,6.87,10/15/2022,-1
3585,-93.5329931,44.0771275,harvest_1_Corn_2022_10_15_000,505,14.99,5.512,1.0,92.0,1152.2,3,18.46,27.17,3.75,1746.5,14320.0,13819.0,255.72,246.78,6.83,10/15/2022,-1
3586,-93.5329719,44.0771273,harvest_1_Corn_2022_10_15_000,506,14.99,5.545,1.0,91.0,1152.2,3,18.48,27.97,3.75,1798.3,14657.0,14141.0,261.74,252.51,6.87,10/15/2022,-1
3587,-93.532951,44.0771271,harvest_1_Corn_2022_10_15_000,507,14.99,5.512,1.0,92.0,1152.2,3,18.52,28.51,3.736,1832.5,15025.0,14488.0,268.31,258.72,6.83,10/15/2022,-1
3588,-93.5329301,44.0771267,harvest_1_Corn_2022_10_15_000,508,14.99,5.479,1.0,92.0,1152.2,3,18.56,28.63,3.746,1840.6,15182.0,14632.0,271.11,261.29,6.789,10/15/2022,-1
3589,-93.5329091,44.0771263,harvest_1_Corn_2022_10_15_000,509,14.99,5.512,1.0,92.0,1152.2,3,18.58,28.63,3.746,1840.6,15092.0,14542.0,269.49,259.67,6.83,10/15/2022,-1
3590,-93.5328882,44.0771261,harvest_1_Corn_2022_10_15_000,510,14.99,5.479,1.0,91.0,1152.2,3,18.6,28.6,3.746,1838.6,15165.0,14609.0,270.81,260.87,6.789,10/15/2022,-1
3591,-93.5328671,44.0771261,harvest_1_Corn_2022_10_15_000,511,14.99,5.512,1.0,91.0,1151.9,3,18.61,28.29,3.738,1818.4,14910.0,14361.0,266.25,256.45,6.83,10/15/2022,-1
3592,-93.5328461,44.0771261,harvest_1_Corn_2022_10_15_000,512,14.99,5.512,1.0,90.0,1151.9,3,18.67,27.85,3.748,1790.2,14678.0,14127.0,262.11,252.28,6.83,10/15/2022,-1
3593,-93.5328251,44.0771259,harvest_1_Corn_2022_10_15_000,513,14.99,5.512,1.0,91.0,1151.9,3,18.81,27.55,3.75,1771.4,14524.0,13955.0,259.36,249.19,6.83,10/15/2022,-1
3594,-93.5328041,44.0771259,harvest_1_Corn_2022_10_15_000,514,14.99,5.512,1.0,91.0,1151.9,3,18.91,27.36,3.73,1758.6,14420.0,13837.0,257.49,247.09,6.83,10/15/2022,-1
3595,-93.5327833,44.0771259,harvest_1_Corn_2022_10_15_000,515,14.99,5.479,1.0,91.0,1151.9,3,18.94,27.0,3.744,1735.8,14318.0,13735.0,255.67,245.26,6.789,10/15/2022,-1
3596,-93.5327623,44.077126,harvest_1_Corn_2022_10_15_000,516,14.99,5.512,1.0,90.0,1151.9,3,18.93,26.66,3.73,1713.6,14051.0,13481.0,250.9,240.73,6.83,10/15/2022,-1
3597,-93.5327415,44.077126,harvest_1_Corn_2022_10_15_000,517,14.99,5.479,1.0,90.0,1151.9,3,18.92,26.61,3.744,1710.9,14113.0,13541.0,252.01,241.8,6.789,10/15/2022,-1
3598,-93.5327206,44.077126,harvest_1_Corn_2022_10_15_000,518,14.99,5.479,1.0,91.0,1151.9,3,18.96,26.83,3.746,1725.0,14229.0,13646.0,254.09,243.68,6.789,10/15/2022,-1
3599,-93.5326997,44.0771261,harvest_1_Corn_2022_10_15_000,519,14.99,5.479,1.0,91.0,1151.9,3,19.0,27.1,3.778,1741.8,14367.0,13772.0,256.56,245.93,6.789,10/15/2022,-1
3600,-93.5326787,44.077126,harvest_1_Corn_2022_10_15_000,520,14.99,5.479,1.0,91.0,1151.9,3,19.01,27.19,3.742,1747.9,14417.0,13818.0,257.45,246.76,6.789,10/15/2022,-1
3601,-93.5326579,44.077126,harvest_1_Corn_2022_10_15_000,521,14.99,5.479,1.0,90.0,1151.9,3,19.0,26.87,3.74,1727.0,14245.0,13656.0,254.38,243.85,6.789,10/15/2022,-1
3602,-93.5326368,44.077126,harvest_1_Corn_2022_10_15_000,522,14.99,5.512,1.0,90.0,1151.9,3,18.98,26.11,3.756,1678.7,13764.0,13197.0,245.79,235.65,6.83,10/15/2022,-1
3603,-93.5326159,44.0771257,harvest_1_Corn_2022_10_15_000,523,14.99,5.512,1.0,92.0,1151.9,3,18.94,25.51,3.74,1639.7,13445.0,12898.0,240.08,230.32,6.83,10/15/2022,-1
